course_id,review_platform,title,provider,school,area,subject,price,level,course_length,effort_hours,published_time,time,session_open,low rating ratio,mid rating ratio,high rate ratio,helpfulness score (ratio),avg. review length,review count,review rating,indegree,outdegree,degree,betweenness,closeness,eigenvector,transitivity,constraint,performace (t),performance (t+1),url
classCentral-2374,classCentral,Powerful Tools for Teaching and Learning: Web 2.0 Tools,Coursera,University of Houston System,Social Sciences,Education,30,Introductory,5,3.5,2,3,TRUE,0,0,1,2,372,1,4,0,1,1,0,0,9.59E-07,0,1.000021708,4,0,https://www.class-central.com/mooc/3140/coursera-powerful-tools-for-teaching-and-learning-web-2-0-tools
classCentral-2375,classCentral,Bacteria and Chronic Infections,Coursera,University of Copenhagen,Life Sciences,Medicine & Healthcare,30,NA,6,2.5,2,3,TRUE,0,0.333333333,0.666666667,1.333333333,55.66666667,3,4,0,0,0,0,0,9.58E-07,0,0,12,14,https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections
classCentral-2375,classCentral,Bacteria and Chronic Infections,Coursera,University of Copenhagen,Life Sciences,Medicine & Healthcare,30,NA,6,2.5,2,4,TRUE,0,0,1,0,58.66666667,3,4.666666667,1,1,2,24,1.37E-18,3.33E-06,1.14E-06,0.500046265,14,NA,https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections
classCentral-2376,classCentral,Women in Leadership: Inspiring Positive Change!,Coursera,Case Western Reserve University,Business,Leadership and Management,25,NA,5,2,2,2,TRUE,0.5,0.5,0,0,0,2,2.5,1,2,3,170.75,0.004527372,2.54E-05,3.11E-05,0.333500687,5,0,https://www.class-central.com/mooc/3448/coursera-women-in-leadership-inspiring-positive-change
classCentral-2376,classCentral,Women in Leadership: Inspiring Positive Change!,Coursera,Case Western Reserve University,Business,Leadership and Management,25,NA,5,2,2,4,TRUE,0,1,0,0,198,1,3,0,0,0,0,4.10E-18,8.29E-07,0,0,3,NA,https://www.class-central.com/mooc/3448/coursera-women-in-leadership-inspiring-positive-change
classCentral-2377,classCentral,The Finite Element Method for Problems in Physics,Coursera,University of Michigan,Physical Science and Engineering,Mechanical Engineering,30,Intermediate,13,7.5,3,3,TRUE,0,0,1,1,0,1,4,1,1,2,1162,0.062074344,5.74E-06,6.40E-06,0.500021708,4,8,https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics
classCentral-2377,classCentral,The Finite Element Method for Problems in Physics,Coursera,University of Michigan,Physical Science and Engineering,Mechanical Engineering,30,Intermediate,13,7.5,3,4,TRUE,0,0.5,0.5,1,594.5,2,4,1,0,1,0,9.57E-18,3.30E-06,0,1.000046265,8,NA,https://www.class-central.com/mooc/3537/coursera-the-finite-element-method-for-problems-in-physics
classCentral-2378,classCentral,General Chemistry: Concept Development and Application,Coursera,Rice University,Physical Science and Engineering,Chemistry,NA,NA,11,NA,4,3,TRUE,0.333333333,0,0.666666667,0.333333333,0,3,3.666666667,4,2,6,9195.970532,1.11E-12,5.69E-06,6.40E-06,0.22224393,11,0,https://www.class-central.com/mooc/3885/coursera-general-chemistry-concept-development-and-application
classCentral-2381,classCentral,Introduction to Game Design,Coursera,California Institute of the Arts,Computer Science,Design and Product,30,Introductory,4,2.5,3,3,TRUE,0,0.142857143,0.857142857,0,25.57142857,7,4.428571429,3,6,9,2885.767483,0.000143992,5.74E-06,0.055561951,0.134915223,31,22,https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design
classCentral-2381,classCentral,Introduction to Game Design,Coursera,California Institute of the Arts,Computer Science,Design and Product,30,Introductory,4,2.5,3,4,TRUE,0,0,1,0,59.8,5,4.4,3,2,5,438.3312792,0.002380271,3.36E-06,0.100001137,0.363946491,22,NA,https://www.class-central.com/mooc/4220/coursera-introduction-to-game-design
classCentral-2382,classCentral,Introduction to Game Development,Coursera,Michigan State University,Computer Science,Software Development,30,NA,4,3.5,3,3,TRUE,0,0,1,1.4,238,5,4.8,6,2,8,2896.685476,0.036656462,5.76E-06,0.142863538,0.199766026,24,30,https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development
classCentral-2382,classCentral,Introduction to Game Development,Coursera,Michigan State University,Computer Science,Software Development,30,NA,4,3.5,3,4,TRUE,0,0.142857143,0.857142857,0.142857143,31.42857143,7,4.285714286,6,1,7,970,0.001727686,3.35E-06,0.095239232,0.283249671,30,NA,https://www.class-central.com/mooc/4275/coursera-introduction-to-game-development
classCentral-2383,classCentral,"Programming Foundations with JavaScript, HTML and CSS",Coursera,Duke University,Computer Science,Mobile and Web Development,30,Introductory,4,5,3,3,TRUE,0.5,0.25,0.25,1,65.5,4,3,0,0,0,0,0,9.58E-07,0,0,12,22,https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css
classCentral-2383,classCentral,"Programming Foundations with JavaScript, HTML and CSS",Coursera,Duke University,Computer Science,Mobile and Web Development,30,Introductory,4,5,3,4,TRUE,0,0.2,0.8,0.4,51,5,4.4,0,1,1,0,4.10E-18,3.36E-06,0,1.000046265,22,NA,https://www.class-central.com/mooc/4256/coursera-programming-foundations-with-javascript-html-and-css
classCentral-2384,classCentral,World Design for Video Games,Coursera,California Institute of the Arts,Arts and Humanities,Music and Art,30,NA,4,NA,3,3,TRUE,0,0,1,0,0,1,5,1,0,1,0,8.94E-06,5.72E-06,0,1.000021708,5,17,https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games
classCentral-2384,classCentral,World Design for Video Games,Coursera,California Institute of the Arts,Arts and Humanities,Music and Art,30,NA,4,NA,3,4,TRUE,0,0,1,0,114.75,4,4.25,1,2,3,486,4.89E-05,3.34E-06,1.14E-06,0.55560182,17,NA,https://www.class-central.com/mooc/4314/coursera-world-design-for-video-games
classCentral-2385,classCentral,Managing Data Analysis,Coursera,Johns Hopkins University,Business,Leadership and Management,25,NA,1,5,3,3,TRUE,0.5,0.5,0,0.75,341.25,4,2.25,5,2,7,1063.499365,0.099825787,5.74E-06,0.09524449,0.386418451,9,5.000000001,https://www.class-central.com/mooc/4388/coursera-managing-data-analysis
classCentral-2385,classCentral,Managing Data Analysis,Coursera,Johns Hopkins University,Business,Leadership and Management,25,NA,1,5,3,4,TRUE,0.666666667,0.333333333,0,0,0,3,1.666666667,3,3,6,301.4622922,0.002092185,3.35E-06,0.066667804,0.310985085,5.000000001,NA,https://www.class-central.com/mooc/4388/coursera-managing-data-analysis
classCentral-2386,classCentral,Private Equity and Venture Capital,Coursera,Universit? Bocconi,Business,Finance,30,NA,5,NA,3,3,TRUE,0,0.333333333,0.666666667,0,57.33333333,3,3.666666667,0,0,0,0,0,9.58E-07,0,0,11,5,https://www.class-central.com/mooc/4408/coursera-private-equity-and-venture-capital
classCentral-2387,classCentral,Business Metrics for Data-Driven Companies,Coursera,Duke University,Data Science,Data Analysis,30,NA,4,4,3,3,TRUE,0,0,1,1.6,392,5,4.2,2,4,6,3895.030706,0.018471303,5.76E-06,0.333339729,0.210906091,21,8.000000001,https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies
classCentral-2387,classCentral,Business Metrics for Data-Driven Companies,Coursera,Duke University,Data Science,Data Analysis,30,NA,4,4,3,4,TRUE,0.333333333,0.333333333,0.333333333,0,365,3,2.666666667,1,2,3,2042.594688,5.82E-08,3.35E-06,1.14E-06,0.333379598,8.000000001,NA,https://www.class-central.com/mooc/4357/coursera-business-metrics-for-data-driven-companies
classCentral-2388,classCentral,Machine Learning Foundations: A Case Study Approach,Coursera,University of Washington,Data Science,Machine Learning,30,NA,6,6.5,3,3,TRUE,0.076923077,0,0.923076923,4.615384615,369.0384615,26,4.269230769,8,17,25,14113.46613,0.010609973,5.77E-06,0.083339729,0.070452172,111,42,https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach
classCentral-2388,classCentral,Machine Learning Foundations: A Case Study Approach,Coursera,University of Washington,Data Science,Machine Learning,30,NA,6,6.5,3,4,TRUE,0.166666667,0.25,0.583333333,0.666666667,348.9166667,12,3.5,4,5,9,1799.995895,0.00388866,3.35E-06,0.055556693,0.211440503,42,NA,https://www.class-central.com/mooc/4352/coursera-machine-learning-foundations-a-case-study-approach
classCentral-2391,classCentral,Advanced Interviewing Techniques,Coursera,"University of Maryland, College Park",Language Learning,Learning English,30,NA,5,2.5,3,4,TRUE,0,0,1,0,865,2,4.5,1,1,2,3,2.73E-18,3.31E-06,1.14E-06,0.500046265,9,NA,https://www.class-central.com/mooc/5494/coursera-advanced-interviewing-techniques
classCentral-2392,classCentral,"Cameras, Exposure, and Photography",Coursera,Michigan State University,Arts and Humanities,Music and Art,30,NA,4,NA,3,4,TRUE,0,0,1,0,53,3,4.333333333,0,1,1,0,4.10E-18,8.29E-07,0,1.000046265,13,NA,https://www.class-central.com/mooc/5463/coursera-cameras-exposure-and-photography
classCentral-2393,classCentral,Introduction to Typography,Coursera,California Institute of the Arts,Arts and Humanities,Music and Art,30,NA,4,2,3,3,TRUE,0,0.5,0.5,0,0,2,4,1,0,1,0,0.001371325,5.73E-06,0,1.000021708,8,26,https://www.class-central.com/mooc/5444/coursera-introduction-to-typography
classCentral-2393,classCentral,Introduction to Typography,Coursera,California Institute of the Arts,Arts and Humanities,Music and Art,30,NA,4,2,3,4,TRUE,0,0.166666667,0.833333333,0.5,82.83333333,6,4.333333333,3,5,8,2317.296263,0.000112567,3.35E-06,1.14E-06,0.187546265,26,NA,https://www.class-central.com/mooc/5444/coursera-introduction-to-typography
classCentral-2397,classCentral,Managing as a Coach,Coursera,"University of California, Davis",Business,Leadership and Management,30,NA,4,NA,3,4,TRUE,0,0,1,0,76.5,2,4.5,0,0,0,0,4.10E-18,8.29E-07,0,0,9,NA,https://www.class-central.com/mooc/5519/coursera-managing-as-a-coach
classCentral-2398,classCentral,Systems Thinking In Public Health,Coursera,Johns Hopkins University,Life Sciences,Medicine & Healthcare,30,NA,4,NA,3,3,TRUE,0,0,1,0,0,1,5,1,1,2,630.8718055,0.000388195,5.74E-06,6.40E-06,0.500021708,5,10,https://www.class-central.com/mooc/5723/coursera-systems-thinking-in-public-health
classCentral-2398,classCentral,Systems Thinking In Public Health,Coursera,Johns Hopkins University,Life Sciences,Medicine & Healthcare,30,NA,4,NA,3,4,TRUE,0,0,1,0,0,2,5,0,0,0,0,4.10E-18,8.29E-07,0,0,10,NA,https://www.class-central.com/mooc/5723/coursera-systems-thinking-in-public-health
classCentral-2400,classCentral,First Step Korean,Coursera,Yonsei University,Language Learning,Other Languages,30,NA,5,NA,3,4,TRUE,0.222222222,0.111111111,0.666666667,0.111111111,163.5555556,9,3.888888889,4,5,9,4952.328224,0.000238657,3.35E-06,0.055556693,0.156579568,35,NA,https://www.class-central.com/mooc/5730/coursera-first-step-korean
classCentral-2402,classCentral,Material Behavior,Coursera,Georgia Institute of Technology,Physical Science and Engineering,Mechanical Engineering,30,NA,6,NA,3,4,TRUE,0.5,0,0.5,0,546,2,2.5,1,2,3,4,5.47E-18,3.31E-06,1.14E-06,0.55560182,5,NA,https://www.class-central.com/mooc/5944/coursera-material-behavior
classCentral-2404,classCentral,Global Diplomacy ? Diplomacy in the Modern World,Coursera,University of London International Programmes,Social Sciences,Governance and Society,30,NA,5,NA,3,3,TRUE,0,0,1,0,0,1,4,0,2,2,0,0,5.73E-06,6.40E-06,0.500021708,4,6,https://www.class-central.com/mooc/5920/coursera-global-diplomacy-diplomacy-in-the-modern-world
classCentral-2410,classCentral,"Applied Plotting, Charting & Data Representation in Python",Coursera,University of Michigan,Data Science,Data Analysis,30,Intermediate,4,NA,4,4,TRUE,0.333333333,0.333333333,0.333333333,0,1239,3,3,1,0,1,0,0.001273122,3.35E-06,0,1.000046265,9,NA,https://www.class-central.com/mooc/6670/coursera-applied-plotting-charting-data-representation-in-python
classCentral-2411,classCentral,Accounting: Principles of Financial Accounting,Coursera,IESE Business School,Business,Finance,45,Introductory,4,3,4,4,TRUE,0,0,1,0,319,1,5,0,0,0,0,4.10E-18,8.29E-07,0,0,5,NA,https://www.class-central.com/mooc/6726/coursera-accounting-principles-of-financial-accounting
classCentral-2418,classCentral,Essentials of Global Health,Coursera,Yale University,Life Sciences,Medicine & Healthcare,30,NA,10,NA,4,4,TRUE,0,0,1,0,0,1,4,0,1,1,0,4.10E-18,3.35E-06,0,1.000046265,4,NA,https://www.class-central.com/mooc/7337/coursera-essentials-of-global-health
classCentral-2423,classCentral,"Transmedia Storytelling: Narrative worlds, emerging technologies, and global audiences",Coursera,University of New South Wales,Arts and Humanities,Music and Art,30,NA,6,NA,4,4,TRUE,0.5,0,0.5,0,279,2,3,1,0,1,0,4.10E-18,3.29E-06,0,1.000046265,6,NA,https://www.class-central.com/mooc/7173/coursera-transmedia-storytelling-narrative-worlds-emerging-technologies-and-global-audiences
classCentral-2426,classCentral,Orchestrating Whole Classroom Discussion,Coursera,University of Pennsylvania,Social Sciences,Education,30,Introductory,4,NA,4,4,TRUE,0,0,1,0,0,1,4,0,0,0,0,4.10E-18,8.29E-07,0,0,4,NA,https://www.class-central.com/mooc/7421/coursera-orchestrating-whole-classroom-discussion
classCentral-2432,classCentral,"HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective)",Coursera,Columbia University,Life Sciences,Medicine & Healthcare,30,Introductory,4,NA,4,4,TRUE,0,0,1,0,0,1,5,0,0,0,0,4.10E-18,8.29E-07,0,0,5,NA,https://www.class-central.com/mooc/8099/coursera-hi-five-health-informatics-for-innovation-value-enrichment-administrative-it-perspective
classCentral-2444,classCentral,Model Thinking,Coursera,University of Michigan,Social Sciences,Economics,30,NA,12,6,0,1,TRUE,0,0,1,1.9,352.2,10,4.9,1,1,2,1,0,0.005494505,0,0.533333333,49,73,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,Coursera,University of Michigan,Social Sciences,Economics,30,NA,12,6,0,2,TRUE,0,0.125,0.875,0.9375,121.5,16,4.5625,2,4,6,1093,9.48E-05,2.55E-05,3.11E-05,0.16683402,73,58.99999999,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,Coursera,University of Michigan,Social Sciences,Economics,30,NA,12,6,0,3,TRUE,0,0.153846154,0.846153846,0.923076923,0,13,4.538461538,5,7,12,9845.127708,0.10074555,5.76E-06,0.060612456,0.123613729,58.99999999,77,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2444,classCentral,Model Thinking,Coursera,University of Michigan,Social Sciences,Economics,30,NA,12,6,0,4,TRUE,0,0.0625,0.9375,0.5625,9.25,16,4.8125,6,7,13,7126.8865,8.60E-05,3.36E-06,0.025642163,0.105406692,77,NA,https://www.class-central.com/mooc/317/coursera-model-thinking
classCentral-2445,classCentral,Introduction to Philosophy,Coursera,University of Edinburgh,Arts and Humanities,Philosophy,30,NA,5,1.5,NA,2,TRUE,0,0.166666667,0.833333333,2.5,151.8333333,6,4.5,2,1,3,1448.238095,0.160512624,2.56E-05,3.11E-05,0.333500687,27,116,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2445,classCentral,Introduction to Philosophy,Coursera,University of Edinburgh,Arts and Humanities,Philosophy,30,NA,5,1.5,NA,3,TRUE,0.035714286,0.107142857,0.857142857,1,61.57142857,28,4.142857143,9,11,20,23015.54567,0.038803751,5.76E-06,0.031585343,0.092551641,116,79,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2445,classCentral,Introduction to Philosophy,Coursera,University of Edinburgh,Arts and Humanities,Philosophy,30,NA,5,1.5,NA,4,TRUE,0,0.055555556,0.944444444,0,0,18,4.388888889,11,7,18,26715.31159,0.032940193,3.36E-06,0.052288719,0.071206179,79,NA,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
classCentral-2447,classCentral,Jazz Improvisation,Coursera,Berklee College of Music,Arts and Humanities,Music and Art,30,Intermediate,5,7,NA,3,TRUE,0,0,1,0,0,1,5,0,2,2,0,0,5.71E-06,6.40E-06,0.500021708,5,5,https://www.class-central.com/mooc/521/coursera-jazz-improvisation
classCentral-2448,classCentral,Scandinavian Film and Television,Coursera,University of Copenhagen,Arts and Humanities,Music and Art,30,Introductory,5,4,1,3,TRUE,0,0,1,0,0,1,4,0,0,0,0,0,9.58E-07,0,0,4,12,https://www.class-central.com/mooc/665/coursera-scandinavian-film-and-television
classCentral-2448,classCentral,Scandinavian Film and Television,Coursera,University of Copenhagen,Arts and Humanities,Music and Art,30,Introductory,5,4,1,4,TRUE,0,0,1,0,0,3,4,4,4,8,4360.553295,0.000938922,3.35E-06,1.14E-06,0.187546265,12,NA,https://www.class-central.com/mooc/665/coursera-scandinavian-film-and-television
classCentral-2449,classCentral,Introduction to Human Behavioral Genetics,Coursera,University of Minnesota,Social Sciences,Psychology,30,NA,8,4,1,2,TRUE,0,0.166666667,0.833333333,0.333333333,283.1666667,6,4.666666667,3,1,4,524,0.027250123,2.55E-05,3.11E-05,0.250167354,28,14,https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics
classCentral-2449,classCentral,Introduction to Human Behavioral Genetics,Coursera,University of Minnesota,Social Sciences,Psychology,30,NA,8,4,1,3,TRUE,0,0,1,0,0,3,4.666666667,3,1,4,578,0.009169633,5.74E-06,6.40E-06,0.250021708,14,0,https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics
classCentral-2450,classCentral,Usable Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,6.5,2,2,TRUE,0,0,1,1.5,248,2,4.5,1,0,1,0,0,8.35E-06,0,1.000167354,9,10,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2450,classCentral,Usable Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,6.5,2,3,TRUE,0.8,0,0.2,1,919.8,5,2,2,3,5,1144.333333,1.42E-06,5.76E-06,0.100006395,0.45496459,10,8,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2450,classCentral,Usable Security,Coursera,"University of Maryland, College Park",Computer Science,Computer Security and Networks,25,NA,7,6.5,2,4,TRUE,0,0,1,0.5,472,2,4,0,0,0,0,4.10E-18,8.29E-07,0,0,8,NA,https://www.class-central.com/mooc/1727/coursera-usable-security
classCentral-2452,classCentral,The Bilingual Brain,Coursera,University of Houston System,Social Sciences,Psychology,30,NA,8,5,2,2,TRUE,0.25,0,0.75,1.25,157.75,4,3.75,1,1,2,254,0.048564333,2.56E-05,3.11E-05,0.500167354,15,18,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
classCentral-2452,classCentral,The Bilingual Brain,Coursera,University of Houston System,Social Sciences,Psychology,30,NA,8,5,2,3,TRUE,0,0,1,0,0,4,4.5,2,3,5,2498.407548,0.035342997,5.76E-06,0.100006395,0.314621669,18,13,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
classCentral-2452,classCentral,The Bilingual Brain,Coursera,University of Houston System,Social Sciences,Psychology,30,NA,8,5,2,4,TRUE,0,0.333333333,0.666666667,0,90.33333333,3,4.333333333,2,2,4,395.1191377,0.000126312,3.35E-06,1.14E-06,0.500046265,13,NA,https://www.class-central.com/mooc/2667/coursera-the-bilingual-brain
classCentral-2453,classCentral,Economics of Transition and Emerging Markets,Coursera,Higher School of Economics,Social Sciences,Economics,30,Introductory,6,5.5,2,2,TRUE,0,0,1,0,333,1,5,1,0,1,0,0.012664048,2.53E-05,0,1.000167354,5,3,https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets
classCentral-2453,classCentral,Economics of Transition and Emerging Markets,Coursera,Higher School of Economics,Social Sciences,Economics,30,Introductory,6,5.5,2,3,TRUE,0,1,0,0,0,1,3,0,2,2,0,0,5.73E-06,1.000006395,0.77506077,3,0,https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets
classCentral-2454,classCentral,Welcome to Game Theory,Coursera,The University of Tokyo,Social Sciences,Economics,30,Introductory,4,4.5,2,2,TRUE,0,0.166666667,0.833333333,1,241.5,6,4.333333333,4,2,6,700.5,0.074826621,2.56E-05,3.11E-05,0.16683402,26,19,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2454,classCentral,Welcome to Game Theory,Coursera,The University of Tokyo,Social Sciences,Economics,30,Introductory,4,4.5,2,3,TRUE,0,0,1,0,0,4,4.75,2,3,5,3563.566104,0.008447607,5.76E-06,0.300006395,0.276989513,19,12,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2454,classCentral,Welcome to Game Theory,Coursera,The University of Tokyo,Social Sciences,Economics,30,Introductory,4,4.5,2,4,TRUE,0,0.333333333,0.666666667,0,0,3,4,2,2,4,3288.810564,0.000935343,3.35E-06,0.166667804,0.271844104,12,NA,https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory
classCentral-2456,classCentral,Fundamentals of Project Planning and Management,Coursera,University of Virginia,Business,Business Essentials,36,Introductory,4,3,2,2,TRUE,0,0.166666667,0.833333333,1.166666667,273.3333333,6,4.333333333,3,2,5,887.6154762,0.170614262,2.56E-05,0.100031113,0.225370659,26,59,https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management
classCentral-2456,classCentral,Fundamentals of Project Planning and Management,Coursera,University of Virginia,Business,Business Essentials,36,Introductory,4,3,2,3,TRUE,0.066666667,0.2,0.733333333,0.066666667,10.6,15,3.933333333,2,6,8,6193.992377,0.000441896,5.76E-06,6.40E-06,0.125021708,59,16,https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Coursera,Rice University,Computer Science,Software Development,30,Introductory,4,8.5,2,2,TRUE,0,0,1,0,0,1,5,0,1,1,0,0,2.54E-05,0,1.000167354,5,166,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Coursera,Rice University,Computer Science,Software Development,30,Introductory,4,8.5,2,3,TRUE,0,0.028571429,0.971428571,0.085714286,169.5714286,35,4.742857143,17,11,28,7838.83995,0.128797159,5.76E-06,0.018524914,0.168189034,166,77,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2457,classCentral,An Introduction to Interactive Programming in Python (Part 2),Coursera,Rice University,Computer Science,Software Development,30,Introductory,4,8.5,2,4,TRUE,0,0,1,0,164.6875,16,4.8125,5,9,14,5398.312153,0.003521049,3.36E-06,0.054946192,0.127631295,77,NA,https://www.class-central.com/mooc/3196/coursera-an-introduction-to-interactive-programming-in-python-part-2
classCentral-2458,classCentral,The Emergence of the Modern Middle East - Part II,Coursera,Tel Aviv University,Arts and Humanities,History,30,NA,5,2.5,2,3,TRUE,0,0,1,0,364,2,5,1,2,3,93.58604466,7.13E-05,5.75E-06,0.333339729,0.370433637,10,33,https://www.class-central.com/mooc/3204/coursera-the-emergence-of-the-modern-middle-east-part-ii
classCentral-2458,classCentral,The Emergence of the Modern Middle East - Part II,Coursera,Tel Aviv University,Arts and Humanities,History,30,NA,5,2.5,2,4,TRUE,0,0.142857143,0.857142857,0,0,7,4.714285714,2,5,7,999.352381,4.27E-08,3.36E-06,0.047620185,0.195823665,33,NA,https://www.class-central.com/mooc/3204/coursera-the-emergence-of-the-modern-middle-east-part-ii
classCentral-2459,classCentral,Valuation: Alternative Methods,Coursera,University of Michigan,Business,Finance,45,NA,6,7.5,3,4,TRUE,0,1,0,0,0,1,3,0,0,0,0,4.10E-18,8.29E-07,0,0,3,NA,https://www.class-central.com/mooc/4005/coursera-valuation-alternative-methods
classCentral-2460,classCentral,Advanced Writing,Coursera,"University of California, Irvine",Language Learning,Learning English,30,NA,4,2.5,3,3,TRUE,0,0.333333333,0.666666667,0.333333333,0,3,4.333333333,2,2,4,2384.452711,0.000441051,5.73E-06,0.166673062,0.345924486,13,8,https://www.class-central.com/mooc/4233/coursera-advanced-writing
classCentral-2460,classCentral,Advanced Writing,Coursera,"University of California, Irvine",Language Learning,Learning English,30,NA,4,2.5,3,4,TRUE,0,0.5,0.5,0,0,2,4,2,0,2,0,0.002375117,3.36E-06,1.14E-06,0.500046265,8,NA,https://www.class-central.com/mooc/4233/coursera-advanced-writing
classCentral-2461,classCentral,Strategy Formulation,Coursera,Copenhagen Business School,Business,Business Strategy,30,NA,6,NA,3,4,TRUE,0,0,1,0,0,1,4,2,0,2,0,6.36E-06,3.34E-06,1.14E-06,0.500046265,4,NA,https://www.class-central.com/mooc/4207/coursera-strategy-formulation
classCentral-2462,classCentral,Mastering Data Analysis in Excel,Coursera,Duke University,Data Science,Data Analysis,30,NA,6,9,3,3,TRUE,0.8125,0,0.1875,6.6875,363.25,16,1.9375,8,1,9,1307.461124,0.044445484,5.75E-06,0.166673062,0.139597474,31,7.999999998,https://www.class-central.com/mooc/4310/coursera-mastering-data-analysis-in-excel
classCentral-2462,classCentral,Mastering Data Analysis in Excel,Coursera,Duke University,Data Science,Data Analysis,30,NA,6,9,3,4,TRUE,1,0,0,1.166666667,419.6666667,6,1.333333333,0,0,0,0,4.10E-18,8.29E-07,0,0,7.999999998,NA,https://www.class-central.com/mooc/4310/coursera-mastering-data-analysis-in-excel
classCentral-2463,classCentral,Hadoop Platform and Application Framework,Coursera,"University of California, San Diego",Data Science,Data Analysis,45,NA,5,NA,3,3,TRUE,0.666666667,0.133333333,0.2,2.733333333,266.3333333,15,2.133333333,4,5,9,254.6845445,0.017309497,5.74E-06,0.055561951,0.248642345,32,13,https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework
classCentral-2463,classCentral,Hadoop Platform and Application Framework,Coursera,"University of California, San Diego",Data Science,Data Analysis,45,NA,5,NA,3,4,TRUE,0.875,0.125,0,1.25,306.125,8,1.625,8,3,11,4390.435129,0.002919147,3.36E-06,0.054546592,0.194045696,13,NA,https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework
classCentral-2464,classCentral,Data Science in Real Life,Coursera,Johns Hopkins University,Data Science,Data Analysis,25,NA,1,5,3,3,TRUE,0,0.666666667,0.333333333,0,199.3333333,6,3.5,7,2,9,1511.712479,0.012884617,5.74E-06,0.027784173,0.316627906,21,9,https://www.class-central.com/mooc/4389/coursera-data-science-in-real-life
classCentral-2464,classCentral,Data Science in Real Life,Coursera,Johns Hopkins University,Data Science,Data Analysis,25,NA,1,5,3,4,TRUE,0.75,0,0.25,0,0,4,2.25,4,3,7,1018.547773,8.29E-05,3.35E-06,1.14E-06,0.510250346,9,NA,https://www.class-central.com/mooc/4389/coursera-data-science-in-real-life
classCentral-2465,classCentral,Building a Data Science Team,Coursera,Johns Hopkins University,Data Science,Data Analysis,25,NA,1,5,3,3,TRUE,0.166666667,0.333333333,0.5,0.666666667,213.1666667,6,3.5,4,6,10,148.9520198,0.002579745,5.74E-06,0.022228617,0.417572728,21,16,https://www.class-central.com/mooc/4391/coursera-building-a-data-science-team
classCentral-2465,classCentral,Building a Data Science Team,Coursera,Johns Hopkins University,Data Science,Data Analysis,25,NA,1,5,3,4,TRUE,0.2,0.2,0.6,0,0,5,3.2,3,5,8,435.5994983,2.38E-06,3.34E-06,0.071429709,0.410290119,16,NA,https://www.class-central.com/mooc/4391/coursera-building-a-data-science-team
classCentral-2466,classCentral,The Modern and the Postmodern (Part 2),Coursera,Wesleyan University,Arts and Humanities,History,30,NA,9,NA,3,4,TRUE,0,0,1,0,377,1,5,0,2,2,0,4.10E-18,3.34E-06,1.14E-06,0.500046265,5,NA,https://www.class-central.com/mooc/4339/coursera-the-modern-and-the-postmodern-part-2
